"","business_id","sentiments","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","Chinese","French","Mexican","Italian","Indian","Japanese","American","China.p","India.p","Italy.p","Japan.p","France.p","Mexico.p"
"1373","udh__7erx4PuM5quw8zuVg",12,"Istanbul Mediterranean","3615 S Las Vegas Blvd, Unit 101","Las Vegas","NV","89109",36.1143748,-115.172408,4,143,1,"Turkish, Halal, Mediterranean, Restaurants",1,0,4,0,0,"loud",1,2,0,0,2,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1374","UFcCwCkp9K5D8c03Pwi7sA",0,"Sin City Sushi","8790 S Maryland Pkwy","Las Vegas","NV","89123",36.0302336,-115.1354155,3.5,189,1,"Sushi Bars, Japanese, Restaurants",1,1,2,1,0,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1375","ufmokEGxGqEWIdvIVsNg_Q",7,"Hafez Persian Cousine","230 S Rainbow Blvd","Las Vegas","NV","89145",36.171313,-115.245475,4.5,226,1,"Middle Eastern, Mediterranean, Restaurants, Persian/Iranian, Vegetarian",1,1,3,1,1,"quiet",1,2,0,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1376","UFn1moo95-PBzi9wWt5FGg",1,"La Bocce","310 E Warm Springs Rd","Las Vegas","NV","89119",36.0577372,-115.1581138,4,134,1,"Halal, Restaurants, Italian, Chicken Wings",1,0,2,1,1,"average",1,1,1,1,1,1,"free","none","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1377","UFthIIorkchiGj_5ThZ1Uw",6,"Rainforest Cafe","3717 S Las Vegas Blvd","Las Vegas","NV","89109",36.1088741512,-115.171956647,3,272,1,"Party & Event Planning, Restaurants, Cafes, Event Planning & Services, American (Traditional)",1,1,5,1,0,"loud",1,2,1,0,2,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1378","uGcC3CKAolcwfOTMjjoexQ",2,"Smashburger","7541 W Lake Mead Blvd, Ste 2","Las Vegas","NV","89128",36.195579,-115.25878,3.5,257,1,"Restaurants, Burgers",1,0,2,1,0,"average",1,1,1,1,1,0,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1379","UGiMMw54qYxac0eE_cBbaA",1,"Sammy's Beach Bar & Grill","5757 Wayne Newton Blvd","Las Vegas","NV","89169",36.0826883675,-115.148259147,2.5,222,1,"Bars, Restaurants, Mexican, Nightlife, Sports Bars, American (New)",1,0,2,1,0,"average",1,2,0,0,2,1,"no","full_bar","casual",0,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1380","ugLqbAvBdRDc-gS4hpslXw",1,"Yama Sushi","1350 E Flamingo Rd, Ste 18","Las Vegas","NV","89119",36.115520451,-115.1349705842,4,1912,1,"Sushi Bars, Restaurants, Japanese",1,0,2,1,0,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1381","uh7DUWtPoZkuEE05fghJ_w",8,"Beauty & Essex","3708 S Las Vegas Blvd","Las Vegas","NV","89109",36.1099462,-115.1753911,4,854,1,"Lounges, Restaurants, Nightlife, Tapas Bars, Bars, American (New)",0,1,2,2,1,"loud",1,3,0,0,2,0,"free","full_bar","dressy",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1382","uhQoPguihcZTo8yp5o2ohw",-7,"St. Tropez International Buffet","9090 Alta Dr","Las Vegas","NV","89145",36.1691517,-115.2913521,3,147,1,"Buffets, Restaurants",1,0,1,1,0,"average",0,2,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1383","uHUcYpGlcdlu5m7oiZGY6w",0,"Max's Restaurant","1290 E Flamingo Rd","Las Vegas","NV","89119",36.114859,-115.136639,3,411,1,"Filipino, Breakfast & Brunch, Asian Fusion, Restaurants, Seafood",1,0,4,1,1,"average",1,2,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1384","UidEFF1WpnU4duev4fjPlQ",3,"Therapy","518 E Fremont St","Las Vegas","NV","89101",36.1690657918,-115.1398415024,4.5,1105,1,"American (Traditional), Tapas/Small Plates, Beer, Wine & Spirits, American (New), Nightlife, Bars, Restaurants, Gastropubs, Food, Burgers",0,1,2,1,0,"average",1,2,0,1,2,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1385","uILn9EX0WW-AHL6lV8gupA",0,"Fiddlestix","217 Las Vegas Blvd","Las Vegas","NV","89101",36.1711397,-115.1399785,3.5,102,1,"American (New), Breakfast & Brunch, Cafes, Restaurants, Burgers",0,0,3,1,0,"average",1,2,0,1,3,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1386","ujHiaprwCQ5ewziu0Vi9rw",2,"The Buffet at Bellagio","3600 S Las Vegas Blvd","Las Vegas","NV","89109",36.11322,-115.17689,3.5,4227,1,"American (New), Buffets, Restaurants",1,0,3,1,0,"average",0,3,0,0,1,0,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1387","UK2Onb024Azao0DrTHSvhg",16,"Yanni's Greek Grill","9620 S Las Vegas Blvd, Ste E-7","Las Vegas","NV","89123",36.0148375673,-115.1712629619,4.5,390,1,"Ethnic Food, Restaurants, Greek, Specialty Food, Food",1,1,2,1,1,"average",1,2,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1388","UN_6ebslv5cxdDmZAX3ivQ",11,"Luna Lounge","3057 Las Vegas Blvd","Las Vegas","NV","89109",36.1312191441,-115.1639978704,4,380,1,"Tapas Bars, Restaurants, Bars, Lounges, Hookah Bars, Nightlife",0,1,1,1,1,"average",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1389","UNI1agsPX2k3eJSJVB91nw",4,"Hot N Juicy Crawfish","4810 Spring Mountain Rd, Ste C & D","Las Vegas","NV","89102",36.1265925847,-115.2063059807,4,1706,1,"Cajun/Creole, Restaurants, American (Traditional), Seafood",1,0,2,1,0,"average",1,2,0,0,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1390","UNMBMKI9FjnO9flxPxV-1w",4,"Giovanni's Hole In The Wall","8125 W Sahara Ave, Ste 170","Las Vegas","NV","89117",36.1426219,-115.2690339,4.5,277,1,"Italian, Pizza, Restaurants, Chicken Wings, Sandwiches, Food",1,1,3,0,1,"average",1,2,0,1,1,1,"free","beer_and_wine","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1391","upB0RQl-l529IVwgOpwOQQ",7,"The Great Greek","5020 Blue Diamond Rd","Las Vegas","NV","89139",36.0321712219,-115.2100866138,4.5,342,1,"Mediterranean, Greek, Restaurants, Salad",1,0,3,1,1,"average",1,2,1,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1392","upgjUq616Yz1IvAvysDLWA",11,"Ely's Restaurant","2477 E Tropicana Ave","Las Vegas","NV","89121",36.0988842331,-115.1163826064,4,226,1,"American (Traditional), Breakfast & Brunch, Restaurants, Diners",1,1,5,0,0,"average",1,1,1,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1393","UPIYuRaZvknINOd1w8kqRQ",3,"Monta Ramen","5030 Spring Mountain Rd, Ste 6","Las Vegas","NV","89146",36.1270336,-115.2098191,4,2604,1,"Noodles, Ramen, Restaurants, Japanese",1,0,2,1,0,"average",1,1,0,0,1,0,"no","beer_and_wine","casual",0,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1394","UpW3jyJ3_kTG7oDSflwnMA",6,"Archi's Thai Kitchen","6360 W Flamingo Rd","Las Vegas","NV","89103",36.1148045,-115.2309225,4,412,1,"Steakhouses, Restaurants, Thai",1,1,2,1,1,"average",1,2,0,1,1,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1395","uQavb7YPhMo89AjwZcjb0w",2,"Kimchi Korean Bbq","3049 Las Vegas Blvd, Ste 20","Las Vegas","NV","89109",36.131875,-115.163618,3,271,1,"Korean, Barbeque, Restaurants",1,1,3,1,0,"average",1,2,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1396","uqo0qY32KN0wyzsB30hB5A",-2,"Denny's","7200 S Las Vegas Blvd","Las Vegas","NV","89119",36.0591824,-115.1718023,3,126,1,"Diners, Food, Breakfast & Brunch, Restaurants, American (Traditional)",1,0,3,1,0,"average",1,1,0,1,2,0,"free","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1397","urSuLlkYXXI5uwtKIxl9ew",2,"Joe Maxx Coffee","500 E Windmill Ln, Ste 175","Las Vegas","NV","89123",36.0430342509,-115.1513231735,4.5,213,1,"Bagels, Breakfast & Brunch, Patisserie/Cake Shop, Ice Cream & Frozen Yogurt, Vegan, Sandwiches, Coffee & Tea, Cafes, Food, Restaurants",1,0,3,1,1,"average",1,1,0,0,3,0,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1398","ut3r-meTqKfkEZBzkdBE6w",0,"Bowlology","3400 S Hualapai Way","Las Vegas","NV","89117",36.127894,-115.314555,4,119,1,"Poke, Restaurants, Vegan, Acai Bowls, Juice Bars & Smoothies, Food, Gluten-Free",1,0,3,0,1,"average",1,2,1,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1399","UT6L3b7Zll_nvRidijiDSA",3,"Five50 Pizza Bar","3730 Las Vegas Blvd S","Las Vegas","NV","89109",36.1065195454,-115.1769565195,4,681,1,"Restaurants, Pizza",1,1,3,2,0,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1400","UTXNr62dGSK-tet8OeXUcQ",10,"Yard House","3545 Las Vegas Blvd","Las Vegas","NV","89109",36.1175416594,-115.1686615124,4,1015,1,"American (Traditional), Restaurants, American (New), Cocktail Bars, Steakhouses, Beer Bar, Seafood, Bars, Wine Bars, Nightlife, Vegetarian, Asian Fusion",1,1,4,1,0,"average",1,2,1,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1401","uu5AtMrz_94e8kk4Gixg9Q",3,"Jollibee","3890 S Maryland Pkwy, Ste 137","Las Vegas","NV","89119",36.118238,-115.135755,3.5,208,1,"Restaurants, Fast Food, Filipino",1,0,3,1,1,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1402","uUEKndnFbHD8mVkGiirtpA",12,"Tommy Bahama Restaurant | Bar | Store - Las Vegas","6635 Las Vegas Blvd. South","Las Vegas","NV","89119",36.0684969257,-115.1769306291,4,486,1,"Restaurants, Caribbean, Seafood, American (New), Hawaiian",1,1,2,3,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1403","uuGL8diLlHfeUeFuod3F-w",5,"Tom's Urban","3790 Las Vegas Blvd S","Las Vegas","NV","89109",36.102928,-115.173847,3.5,1671,1,"Gastropubs, Nightlife, Restaurants, American (New), Bars, Sports Bars",1,1,5,2,0,"average",1,2,1,1,3,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1404","UUGoM4q4i8rK2CBRS0xDAw",9,"Jean Philippe Patisserie","3600 S Las Vegas Blvd","Las Vegas","NV","89109",36.1119459216,-115.1768767834,4,1227,0,"Desserts, Food, Coffee & Tea, Restaurants, Cafes",1,0,2,1,0,"average",1,2,0,0,1,0,"free","none","casual",0,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1405","Uux8P1ruzjPTQgOeYx68rg",15,"Nook Café","3535 S Las Vegas Blvd","Las Vegas","NV","89109",36.1181654,-115.1706363,3.5,102,1,"Food, Cafes, Coffee & Tea, Breakfast & Brunch, Restaurants",1,0,2,1,0,"average",1,2,0,0,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1406","UV2Jt8slktGu14gLZeNCjA",0,"Mint Indian Bistro","730 E Flamingo Rd, Ste 10","Las Vegas","NV","89119",36.115118,-115.1477724,4,1071,1,"Pakistani, Halal, Vegetarian, Himalayan/Nepalese, Vegan, Indian, Restaurants",1,1,2,1,1,"average",1,2,1,1,1,0,"no","full_bar","casual",1,0,1,0,0,0,0,1,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1407","UvcH52d-FQ3waD5Z0LmFCQ",7,"Ramen-Ya","3615 Las Vegas Blvd S, Ste 109","Las Vegas","NV","89109",36.114423,-115.171908,3.5,329,1,"Japanese, Sushi Bars, Noodles, Restaurants, Ramen",1,0,2,2,0,"average",1,2,0,0,1,0,"no","beer_and_wine","casual",0,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1408","uW6UHfONAmm8QttPkbMewQ",6,"Island Flavor","8090 S Durango Dr, Ste 103","Las Vegas","NV","89113",36.0420628,-115.2781558,4.5,1380,1,"Event Planning & Services, Ethnic Grocery, Caterers, Food, Restaurants, Hawaiian",1,0,2,1,1,"average",1,2,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1409","uwBJlA27pNywYTlPBiSqVw",6,"Overlook Grill","3708 Las Vegas Blvd S, Level 4, The Boulevard Tower","Las Vegas","NV","89109",36.110133,-115.173883,4,179,1,"American (Traditional), Seafood, Breakfast & Brunch, Restaurants",1,1,3,2,0,"average",1,2,1,0,2,1,"paid","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1410","uWECX6-Uq9n8v5ipk9R29A",12,"Lola's A Louisana Kitchen","241 W Charleston Blvd, Ste 101","Las Vegas","NV","89102",36.1583371,-115.1580211,4,1056,1,"Breakfast & Brunch, Restaurants, Cajun/Creole",1,1,2,1,0,"average",1,2,1,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1411","UXFLCGw1yOCajlMONYQM1w",0,"Ports O' Call Buffet","4000 W Flamingo Rd","Las Vegas","NV","89103",36.1166353,-115.1929046,3,200,1,"Buffets, Restaurants, Chinese",1,0,4,1,0,"average",0,2,0,1,1,0,"free","beer_and_wine","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1412","Uxm9N6jwmJybOv1NcBbnRw",8,"Sekushi Japanese Restaurant","3655 Las Vegas Blvd S","Las Vegas","NV","89109",36.112803,-115.170581,4,590,1,"Restaurants, Sushi Bars, Tapas/Small Plates, Japanese",1,1,4,1,1,"average",1,2,0,0,3,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1413","UYh1N1xQhOh-a7nX92xPzQ",4,"Brio Tuscan Grille","6653 Las Vegas Blvd","Las Vegas","NV","89119",36.0681523873,-115.1759299115,4,1231,1,"Tuscan, Cocktail Bars, Italian, Bars, Restaurants, Nightlife, Gluten-Free, Pizza",1,1,2,3,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1414","V-0qRzBHKixmQgon_fW_AA",0,"Makai Pacific Island Grill","5165 S Fort Apache Rd, Ste 150","Las Vegas","NV","89148",36.0957104,-115.2982684,4.5,544,1,"Barbeque, Asian Fusion, Restaurants, Hawaiian, Food, American (Traditional)",1,0,2,1,1,"average",1,1,1,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1415","V_TxEdzeEs8P5nGPANOY7A",5,"High Roller Pizzeria","8174 S Las Vegas Blvd, Ste 101","Las Vegas","NV","89123",36.0406419,-115.1706429,3.5,129,0,"Gay Bars, Restaurants, Nightlife, Cafes, Cocktail Bars, Bars, Pizza",1,0,3,1,1,"average",1,2,0,1,1,1,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1416","v_yCY6NCwxCPIsNZR80UfQ",1,"Donut Bar","124 S 6th St, Ste 140","Las Vegas","NV","89101",36.167814,-115.140447,4,882,1,"Coffee & Tea, Restaurants, Donuts, Food, Breakfast & Brunch",1,0,1,1,1,"average",1,1,1,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1417","v0byOL8VL6v6muGa1anxFA",5,"The Hummus Factory","7875 W Sahara Ave, Ste 101","Las Vegas","NV","89117",36.1432041,-115.262866,4.5,311,1,"Greek, Restaurants, Mediterranean, Caterers, Burgers, Middle Eastern, Lebanese, Event Planning & Services",1,1,3,1,1,"average",1,2,1,1,2,1,"free","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1418","v1AE1LLWDOqe8ubOzqKADg",13,"The Original Sunrise Cafe","8975 S Eastern Ave, Ste 6","Las Vegas","NV","89123",36.0262328,-115.1193237,4.5,872,1,"Breakfast & Brunch, Food, American (Traditional), Restaurants, Bagels",1,0,3,1,1,"average",1,2,1,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1419","V1EdIokE0YYN__dNYfXRdA",9,"Pokeman","3735 Spring Mountain Rd, Ste 206","Las Vegas","NV","89102",36.1261578,-115.1891408,4,195,1,"Hawaiian, Japanese, Sushi Bars, Food, Poke, Restaurants",1,0,2,1,1,"average",1,2,0,1,2,0,"no","none","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1420","V6rzs-QgnuW1CdOn-23nNw",3,"Southern Style Eatery","450 S Buffalo Dr, Ste 114-115","Las Vegas","NV","89145",36.1669918,-115.2592261,4,129,0,"Barbeque, Seafood, Southern, Burgers, Restaurants",1,1,1,1,1,"average",1,1,0,1,1,1,"no","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1421","V96iWEiPOMLOSQgO4x2rfQ",-1,"White Castle","107 N 4th St","Las Vegas","NV","89101",36.1701542,-115.1417719,2.5,194,1,"Burgers, Restaurants, American (Traditional), Fast Food",1,0,5,0,0,"loud",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1422","V9klA6JGT6Fz2UpVP_7sBw",2,"The Buffet at Monte Carlo","3770 Las Vegas Blvd S","Las Vegas","NV","89109",36.1047813604,-115.1746626725,2.5,455,0,"Buffets, American (Traditional), Restaurants",1,0,1,1,0,"average",0,2,0,0,1,0,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1423","vAh6WNioOEw7G9tGhd_JQw",-3,"Food Express Chinese Restaurant","2003 S Decatur Blvd, Ste B","Las Vegas","NV","89102",36.1497812,-115.2075811,4,214,1,"Chinese, Restaurants",1,1,2,1,1,"average",1,2,0,0,1,0,"no","beer_and_wine","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1424","VaKXUpmWTTWDKbpJ3aQdMw",7,"Buffalo Wild Wings","7345 S Durango Dr, Ste 118-121","Las Vegas","NV","89113",36.0551136333,-115.2814732433,3.5,373,1,"American (Traditional), Bars, Nightlife, Chicken Wings, Sports Bars, Restaurants",1,0,3,0,1,"loud",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1425","VbEK6-etnKKaPamrG2jWjQ",3,"Haute Doggery","3545 Las Vegas Blvd, Ste L-30","Las Vegas","NV","89109",36.11737,-115.171964,3,293,1,"Restaurants, Hot Dogs, American (Traditional)",1,0,3,2,1,"average",1,1,1,0,1,0,"free","beer_and_wine","casual",0,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1426","vbVJzKDhHlhMnKRpES5QzQ",8,"Chengdu Taste","3950 Schiff Dr","Las Vegas","NV","89103",36.1251233759,-115.1923072236,4,295,1,"Chinese, Szechuan, Restaurants",1,0,2,0,0,"average",1,2,0,1,1,0,"no","none","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1427","VD0zZKG_ZEz_VYlKLtu9Zg",2,"Glutton","616 E Carson Ave, Ste 110","Las Vegas","NV","89101",36.167322389,-115.1392209689,4.5,367,0,"Salad, Sandwiches, American (New), Restaurants",1,1,2,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1428","VeiL_tgw7dsl-7IcnOsh0g",10,"Sushi Hiro","9460 S Eastern Ave, Ste 130","Las Vegas","NV","89123",36.017617052,-115.1182309538,4.5,295,1,"Restaurants, Japanese, Sushi Bars",1,1,3,1,1,"average",1,2,0,1,4,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1429","VfFHPsPtTW4Mgx0eHDyJiQ",4,"Distill - A Local Bar","10820 W Charleston Blvd","Las Vegas","NV","89135",36.1606854895,-115.3315910731,3.5,400,1,"Nightlife, Bars, Breakfast & Brunch, Italian, Restaurants, Diners",0,0,3,1,0,"average",1,2,1,0,0,1,"free","full_bar","casual",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1430","vFfU79z5a5jQaQA_ka2ftA",2,"Distill - A Local Bar","6430 N Durango Dr, Ste 110","Las Vegas","NV","89149",36.2777832,-115.2863335,4,229,1,"Restaurants, Food, American (New), Desserts, Cocktail Bars, Bars, Breakfast & Brunch, Nightlife",0,0,5,2,0,"average",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1431","vFTKENEf3AxbodEshK5W2A",16,"Brando's Sportsbar","3725 Blue Diamond Rd","Las Vegas","NV","89139",36.038422,-115.1934781,4,130,1,"Nightlife, Chicken Wings, Sports Bars, Restaurants, Pizza, Bars",0,0,3,1,0,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1432","VG0nWxGsPixYLsyi49gyxQ",2,"Hugo's Cellar","202 Fremont St","Las Vegas","NV","89101",36.169849,-115.143368,4.5,888,1,"Seafood, American (Traditional), Arts & Entertainment, Hotels, Restaurants, American (New), Event Planning & Services, Casinos, Steakhouses, Hotels & Travel",0,1,1,2,0,"quiet",0,3,0,0,1,0,"no","full_bar","dressy",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1433","Vg1C_1eqwIwkZLIXGMTW3g",3,"Crown & Anchor British Pub","1350 E Tropicana Ave","Las Vegas","NV","89119",36.1013057,-115.134489,3.5,426,1,"British, Nightlife, Restaurants, Bars, Dive Bars, Lounges, Sports Bars, Pubs",0,0,2,1,0,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
